total_amount,avg_review,diff_first_today,diff_first_last,recency,frequency,customer_city,customer_state
160.57,5.0,1202,0,5.6181851783404175,1,1863,25
239.8,5.0,1251,0,7.2280744984496605,1,603,14
368.11,5.0,1085,0,1.7741637405285529,1,1741,25
249.84,4.0,1185,0,5.059652148914762,1,1674,5
526.85,4.5,1465,6,14.061890387892975,2,413,10
84.15,5.0,1190,0,5.223926569334073,1,2929,22
456.01,5.0,1287,234,0.722807449844966,4,1188,25
30.58,4.0,1265,0,7.688042875623729,1,3779,7
60.85,5.0,1112,0,2.6612456107928293,1,2911,25
65.71000000000001,5.0,1219,0,6.176718207766073,1,1412,25
50.1,3.0,1092,0,2.0041479291155877,1,3779,7
33.61,5.0,1054,0,0.7556623339288281,1,3655,25
158.03,5.0,1166,0,4.435409351321383,1,2494,18
68.0,3.0,1367,0,11.039241052177664,2,649,25
196.5,5.0,1137,0,3.4826177128893816,1,3328,25
255.33,4.0,1210,0,5.881024251011314,1,1073,25
88.37,5.0,1186,0,5.092507032998625,1,3328,25
197.59,2.0,1475,0,14.58756853323477,1,2886,4
408.31,5.0,1382,0,11.532064313435594,3,508,6
227.71,3.0,1127,0,3.1540688720507606,1,2855,15
255.55,5.0,1380,0,11.46635454526787,5,1124,11
644.98,3.0,1307,0,9.067948007145937,4,2917,18
73.69,5.0,1186,0,5.092507032998625,1,2151,12
129.78,3.0,1040,0,0.29569395675475885,1,1264,5
159.94,1.0,1481,0,14.78469783773794,1,2581,1
218.8,4.0,1169,0,4.533974003572968,1,3142,8
199.13,1.0,1181,0,4.928232612579314,1,1721,25
30.1,5.0,1211,0,5.9138791350951765,1,2632,17
125.64,4.0,1315,0,9.330787079816835,2,3477,25
208.14,3.0,1087,0,1.8398735086962772,1,508,6
258.81,5.0,1369,0,11.104950820345387,1,3328,25
97.87,1.0,1262,0,7.589478223372143,1,1990,1
45.09,5.0,1325,0,9.659335920655455,1,2917,18
1755.35,4.0,1188,0,5.158216801166349,1,2914,18
136.26,4.0,1420,0,12.780549908622353,1,1332,8
64.53,2.0,1137,0,3.4826177128893816,1,1355,5
49.42,4.0,1395,0,11.959177806525801,1,2201,10
200.45,4.0,1484,0,14.883262489989528,1,951,10
95.3,3.0,1105,0,2.431261422205795,1,3600,18
600.43,1.0,1157,0,4.139715394566624,1,1610,10
46.01,1.0,1080,0,1.6098893201092426,1,1124,11
105.28,5.0,1125,0,3.0883591038830365,1,1051,17
37.09,2.0,1172,0,4.632538655824555,1,2917,18
163.18,5.0,1391,0,11.827758270190353,1,2896,25
131.78,1.0,1216,0,6.078153555514487,1,3328,25
167.29,5.0,1208,0,5.81531448284359,1,2160,25
80.77,5.0,1382,0,11.532064313435594,1,3478,12
114.9,1.0,1456,0,13.963325735641389,1,2343,10
42.0,3.0,1292,0,8.575124745888006,1,1332,8
32.38,1.0,1062,0,1.0185014065997249,1,3367,25
174.99,2.0,1072,0,1.3470502474383457,1,508,6
185.0,5.0,1304,0,8.969383354894351,4,3128,25
145.56,3.0,1037,0,0.19712930450317254,1,2367,4
269.21,5.0,1055,0,0.7885172180126901,1,2393,25
162.85,5.0,1067,0,1.1827758270190354,1,3477,25
2164.4,3.6666666666666665,1376,246,3.252633524302347,3,2272,18
347.38,3.0,1365,133,6.60383170085628,2,3328,25
130.56,3.0,1130,0,3.252633524302347,1,3714,10
192.7,5.0,1468,10,14.029035503809114,2,435,25
1229.19,5.0,1203,0,5.65104006242428,1,1837,14
64.34,5.0,1163,0,4.336844699069796,1,3328,25
62.68,4.0,1202,0,5.6181851783404175,1,649,25
86.92,4.0,1410,0,12.452001067783733,1,649,25
39.34,5.0,1358,0,10.743547095422905,1,508,6
31.85,5.0,1183,0,4.993942380747038,1,2896,25
60.37,5.0,1107,0,2.496971190373519,1,2272,18
32.09,1.0,1329,0,9.790755456990903,1,3173,25
42.22,5.0,1061,0,0.9856465225158627,1,1241,22
64.74,4.0,1414,0,12.583420604119182,1,408,13
129.56,1.0,1078,0,1.5441795519415182,1,413,10
43.98,3.0,1117,0,2.82552003121214,1,452,10
114.8,4.0,1306,27,8.148011252797799,2,3173,25
116.4,5.0,1182,0,4.9610874966631755,1,3328,25
125.88,5.0,1388,0,11.729193617938767,1,708,22
249.99,3.0,1132,0,3.3183432924700713,1,666,11
36.18,5.0,1159,0,4.205425162734348,1,3328,25
60.61,4.0,1309,0,9.133657775313662,1,760,7
167.13,5.0,1288,0,8.443705209552558,1,2272,18
80.88,5.0,1235,0,6.702396353107867,1,3004,4
368.38,5.0,1054,0,0.7556623339288281,1,3128,25
196.0,4.0,1129,0,3.219778640218485,1,1203,10
62.11,5.0,1262,0,7.589478223372143,1,2195,10
77.16,4.0,1413,0,12.55056572003532,1,2525,10
227.25,4.5,1050,7,0.3942586090063451,2,97,17
61.96,5.0,1195,0,5.388200989753383,1,3328,25
224.78,5.0,1128,0,3.186923756134623,2,3328,25
80.9,4.0,1169,0,4.533974003572968,1,716,22
66.74,3.0,1178,0,4.829667960327727,1,1828,23
68.34,4.0,1265,0,7.688042875623729,1,3328,25
147.16,4.0,1156,0,4.106860510482761,1,3016,25
124.21,3.0,1085,0,1.7741637405285529,1,3064,4
142.44,5.0,1137,0,3.4826177128893816,1,390,25
348.68,4.8,1211,103,2.529826074457381,5,3328,25
357.58,5.0,1436,0,13.306228053964148,1,3726,18
354.08,5.0,1084,0,1.7413088564446908,1,2917,18
208.07,3.0,1392,0,11.860613154274215,1,307,25
1936.5,5.0,1247,0,7.096654962114211,1,1146,25
369.6,5.0,1158,0,4.172570278650485,1,1670,25
56.69,5.0,1269,0,7.819462411959178,1,3787,18
19.71,4.0,1437,0,13.339082938048008,1,3328,25
59.18,5.0,1211,0,5.9138791350951765,1,413,10
42.76,5.0,1049,3,0.49282326125793136,2,3477,25
412.92,2.0,1033,0,0.06570976816772418,1,1264,5
108.22,3.5,1153,120,0.06570976816772418,2,3129,22
51.69,5.0,1378,0,11.400644777100146,1,3328,25
130.28,5.0,1263,0,7.622333107456005,1,2637,18
85.15,5.0,1221,0,6.242427975933797,1,2917,18
503.5399999999999,4.6,1371,191,4.895377728495451,10,3328,25
503.5399999999999,4.6,1371,191,4.895377728495451,10,3328,25
178.9,1.0,1126,0,3.1212139879668985,1,3328,25
270.54,5.0,1130,0,3.252633524302347,1,2272,18
190.3,5.0,1237,0,6.768106121275591,1,3780,4
67.78,5.0,1043,0,0.3942586090063451,1,2008,25
52.77,5.0,1313,0,9.26507731164911,1,2158,25
52.1,5.0,1293,0,8.607979629971869,1,2516,22
47.4,5.0,1126,0,3.1212139879668985,1,351,25
205.39999999999998,5.0,1459,282,4.796813076243866,2,3328,25
24.75,3.0,1248,0,7.129509846198074,1,3702,25
46.0,5.0,1345,0,10.316433602332697,1,3328,25
108.0,5.0,1134,0,3.3840530606377954,1,3768,7
291.37,5.0,1179,0,4.86252284441159,1,3328,25
328.48,4.0,1426,301,3.0883591038830365,2,3574,23
48.45,5.0,1475,0,14.58756853323477,1,2914,18
24.68,5.0,1285,0,8.34514055730097,1,135,25
96.15,2.0,1384,0,11.597774081603319,1,1412,25
95.22999999999999,3.0,1125,0,3.0883591038830365,1,2211,8
406.15,1.0,1123,0,3.0226493357153124,2,3178,25
51.88,5.0,1063,0,1.051356290683587,1,1012,25
62.65,1.0,1434,0,13.240518285796423,1,1690,25
42.38,5.0,1273,0,7.950881948294626,1,413,10
35.93,5.0,1050,0,0.6242427975933798,1,1412,25
27.75,5.0,1109,0,2.562680958541243,1,508,6
141.47,5.0,1473,0,14.521858765067044,1,3768,7
148.02,5.0,1060,0,0.9527916384320007,1,2536,25
349.11,1.0,1171,94,1.5113246678576562,3,1274,17
147.34,5.0,1115,0,2.759810263044416,1,135,25
20.28,5.0,1369,0,11.104950820345387,1,1412,25
61.75,5.0,1363,0,10.907821515842214,1,3282,25
49.12,5.0,1183,0,4.993942380747038,1,413,10
55.09,5.0,1179,0,4.86252284441159,1,51,25
73.43,1.0,1177,0,4.796813076243866,1,2896,25
72.57,1.0,1117,0,2.82552003121214,1,1506,18
21.75,4.0,1127,0,3.1540688720507606,1,1670,25
115.35,5.0,1361,0,10.84211174767449,1,1132,18
24.09,4.0,1365,0,10.973531284009939,1,413,10
160.24,5.0,1195,0,5.388200989753383,1,2917,18
73.03,4.0,1067,0,1.1827758270190354,1,1133,10
154.19,4.0,1112,0,2.6612456107928293,1,2315,18
401.31,3.6666666666666665,1110,0,2.595535842625105,3,3328,25
28.0,5.0,1359,0,10.776401979506765,1,2106,25
61.84,5.0,1400,0,12.123452226945112,1,3004,4
91.72,4.0,1401,0,12.156307111028974,1,3328,25
190.44,4.0,1106,0,2.464116306289657,1,508,6
35.17,5.0,1349,0,10.447853138668146,1,502,25
37.0,5.0,1225,0,6.373847512269246,1,3328,25
336.34,5.0,1133,0,3.3511981765539334,1,3328,25
189.37,1.0,1080,0,1.6098893201092426,1,2917,18
276.72,5.0,1437,209,6.472412164520832,2,2272,18
33.0,5.0,1186,0,5.092507032998625,1,2358,22
154.04,3.0,1174,0,4.698248423992279,1,2740,22
77.28999999999999,3.0,1061,0,0.9856465225158627,1,617,4
252.61,1.0,1357,0,10.710692211339042,1,2802,25
211.89,5.0,1114,0,2.7269553789605534,1,3328,25
181.26,5.0,1111,0,2.6283907267089672,1,247,10
109.26,3.0,1452,0,13.83190619930594,1,2917,18
85.2,1.0,1136,0,3.4497628288055195,1,3323,23
48.0,2.0,1088,0,1.8727283927801393,1,2917,18
135.0,1.0,1098,0,2.20127723361876,1,2917,18
32.61,5.0,1469,0,14.390439228731596,1,3328,25
65.52,5.0,1280,0,8.180866136881662,1,438,23
66.23,5.0,1038,0,0.22998418858703465,1,2740,22
61.82,5.0,1189,0,5.19107168525021,1,2311,25
1314.86,5.0,1041,0,0.3285488408386209,1,3328,25
45.69,4.0,1374,0,11.269225240764698,1,1690,25
46.39,5.0,1071,0,1.3141953633544836,1,3128,25
79.24,5.0,1274,0,7.983736832378488,1,1863,25
92.9,4.0,1149,0,3.8768763218957267,1,1776,25
78.78,5.0,1032,0,0.03285488408386209,1,3328,25
106.52,5.0,1481,0,14.78469783773794,1,3328,25
47.42,1.0,1175,0,4.7311033080761415,1,3128,25
190.64,3.5,1359,256,2.3655516540380708,2,3328,25
45.86,5.0,1423,0,12.87911456087394,1,1670,25
63.09,4.0,1214,0,6.012443787346763,1,413,10
455.22,3.0,1122,0,2.9897944516314503,1,1736,25
317.97,3.0,1067,0,1.1827758270190354,1,2272,18
413.34,1.0,1452,0,13.83190619930594,1,2749,25
48.54,5.0,1050,0,0.6242427975933798,1,2460,10
226.97,3.0,1215,0,6.045298671430625,1,3728,22
137.8,3.0,1476,0,14.62042341731863,1,2777,25
111.93,4.0,1159,0,4.205425162734348,1,3328,25
37.78,5.0,1329,0,9.790755456990903,1,3328,25
74.91,4.0,1383,0,11.564919197519457,1,2258,23
127.86,4.0,1592,0,18.431589971046634,1,2917,18
243.54,4.5,1289,212,1.5113246678576562,2,316,22
216.15,5.0,1158,0,4.172570278650485,1,149,8
54.34,1.0,1063,0,1.051356290683587,1,1313,25
111.62,5.0,1130,0,3.252633524302347,1,3328,25
222.61,1.0,1051,0,0.6570976816772418,1,708,22
115.17,5.0,1038,0,0.22998418858703465,1,1984,3
185.56,5.0,1244,0,6.998090309862626,1,1264,5
134.58,4.0,1364,0,10.940676399926076,1,3328,25
61.77,5.0,1217,0,6.111008439598349,1,1090,10
69.61,1.0,1432,0,13.1748085176287,1,979,10
190.37,5.0,1174,0,4.698248423992279,1,3232,18
51.54,4.0,1046,0,0.49282326125793136,1,3328,25
288.33,5.0,1167,0,4.468264235405244,1,3546,4
634.94,5.0,1248,0,7.129509846198074,1,768,22
324.96,5.0,1173,0,4.665393539908417,1,1552,8
44.09,4.0,1101,0,2.299841885870346,1,188,8
18.37,4.0,1062,0,1.0185014065997249,1,649,25
90.17,5.0,1103,0,2.3655516540380708,1,2740,22
75.85,5.0,1284,0,8.31228567321711,1,879,17
127.02,5.0,1171,0,4.599683771740692,1,1004,25
74.03,5.0,1328,0,9.757900572907042,1,3178,25
192.48,5.0,1272,0,7.918027064210764,1,2647,25
156.08,5.0,1440,0,13.437647590299596,1,3635,10
157.78,5.0,1031,0,0.0,1,2343,10
137.94,5.0,1096,0,2.135567465451036,2,3328,25
203.81,4.0,1390,0,11.79490338610649,1,3328,25
173.58,1.0,1348,0,10.414998254584283,1,2717,25
41.75,5.0,1189,0,5.19107168525021,1,2311,25
190.35000000000002,2.3333333333333335,1175,8,4.468264235405244,3,2749,25
60.86,1.0,1383,0,11.564919197519457,1,3715,10
37.06,5.0,1098,0,2.20127723361876,1,3061,22
293.3,4.333333333333333,1102,0,2.3326967699542087,3,2093,10
135.7,5.0,1233,0,6.636686584940143,1,408,13
60.35,5.0,1043,0,0.3942586090063451,1,3367,25
91.79,5.0,1367,0,11.039241052177664,1,398,25
142.28,3.0,1224,0,6.340992628185384,1,2740,22
35.42,5.0,1474,0,14.554713649150907,1,2126,18
21.15,4.0,1249,0,7.1623647302819355,1,3328,25
49.42,5.0,1456,0,13.963325735641389,1,1858,10
257.82,5.0,1177,0,4.796813076243866,1,3489,25
193.65,3.0,1047,0,0.5256781453417935,1,649,25
109.41,4.0,1112,0,2.6612456107928293,1,3788,25
180.51,5.0,1271,0,7.885172180126902,1,3328,25
683.07,4.0,1092,0,2.0041479291155877,1,1391,10
73.54,5.0,1297,0,8.739399166307317,1,862,10
1050.34,4.0,1364,0,10.940676399926076,4,2855,15
40.39,5.0,1458,0,14.029035503809114,1,1041,12
132.08,5.0,1166,0,4.435409351321383,1,3328,25
29.74,1.0,1407,0,12.353436415532146,1,1837,14
145.66,5.0,1414,0,12.583420604119182,1,2917,18
80.15,4.0,1191,0,5.2567814534179345,1,413,10
242.48,4.0,1192,0,5.289636337501797,1,2740,22
184.03,5.0,1066,0,1.149920942935173,1,1634,23
32.38,4.0,1081,0,1.6427442041931046,1,1916,17
55.18,1.0,1243,0,6.965235425778763,1,1954,17
103.11,5.0,1414,0,12.583420604119182,1,3328,25
319.33,3.0,1178,0,4.829667960327727,1,1475,10
103.3,5.0,1185,120,1.117066058851311,2,1863,25
86.02,5.0,1132,0,3.3183432924700713,1,1315,25
131.8,4.0,1408,1,12.353436415532146,4,2740,22
157.22,5.0,1206,0,5.749604714675866,1,1905,22
43.94,1.0,1441,0,13.470502474383457,1,994,11
91.28,5.0,1101,0,2.299841885870346,1,1990,1
33.84,3.0,1181,0,4.928232612579314,1,3036,25
21.43,5.0,1100,0,2.266987001786484,1,1073,25
99.7,5.0,1168,0,4.501119119489107,1,2758,4
534.11,2.0,1079,3,1.4784697837737941,2,1051,17
53.68,4.0,1083,0,1.7084539723608287,1,3328,25
38.42,5.0,1461,0,14.1276001560607,1,2715,17
237.53,4.0,1121,0,2.9569395675475882,1,2390,15
822.06,5.0,1325,0,9.659335920655455,1,3328,25
220.58,1.0,1132,0,3.3183432924700713,1,1980,18
44.85,3.0,1075,0,1.445614899689932,1,3609,10
118.93,4.0,1203,0,5.65104006242428,1,1041,12
392.28,4.0,1075,0,1.445614899689932,2,2320,10
178.12,4.0,1085,0,1.7741637405285529,1,668,17
87.9,5.0,1588,0,18.300170434711184,1,626,17
501.44,4.0,1169,73,2.135567465451036,2,3090,25
114.9,5.0,1419,0,12.747695024538492,1,901,7
113.56,3.0,1336,100,6.735251237191728,2,3328,25
44.72,5.0,1341,0,10.18501406599725,1,3328,25
659.89,4.333333333333333,1188,0,5.158216801166349,3,186,25
133.08,3.0,1258,0,7.4580586870366945,1,3328,25
204.06,3.0,1304,0,8.969383354894351,1,3328,25
81.42,4.0,1078,0,1.5441795519415182,1,398,25
196.01,5.0,1135,0,3.4169079447216575,1,3328,25
53.29,3.0,1056,0,0.8213721020965523,1,2393,25
51.84,4.0,1124,0,3.0555042197991744,1,2212,25
162.1,5.0,1481,0,14.78469783773794,1,3328,25
115.36,4.5,1194,19,4.7311033080761415,2,3328,25
202.5,4.0,1117,0,2.82552003121214,1,3441,10
646.7,5.0,1453,0,13.864761083389803,4,3657,10
190.37,5.0,1199,0,5.519620526088832,1,1132,18
41.69,3.0,1067,0,1.1827758270190354,1,540,25
1387.3400000000001,3.0,1179,0,4.86252284441159,4,508,6
214.32,5.0,1091,0,1.9712930450317254,1,2896,25
123.89,3.0,1098,0,2.20127723361876,1,1396,7
483.67,5.0,1391,0,11.827758270190353,1,1843,23
141.15,5.0,1353,0,10.579272675003594,1,135,25
149.32,5.0,1095,0,2.102712581367174,2,3328,25
677.91,2.5,1406,137,7.819462411959178,2,1248,23
26.84,5.0,1176,0,4.763958192160003,1,1051,17
114.22,5.0,1041,0,0.3285488408386209,1,1051,17
85.85,4.0,1041,0,0.3285488408386209,1,828,9
96.47,4.0,1076,0,1.4784697837737941,1,422,22
87.06,3.0,1055,0,0.7885172180126901,1,649,25
61.74,1.0,1260,0,7.523768455204419,1,2917,18
118.17,4.0,1158,0,4.172570278650485,1,2270,18
377.76,4.0,1229,0,6.505267048604694,2,2855,15
135.69,4.0,1076,0,1.4784697837737941,1,2271,8
1189.3400000000001,3.5,1045,2,0.3942586090063451,2,751,25
215.14,5.0,1297,0,8.739399166307317,1,2929,22
99.33,4.0,1368,0,11.072095936261524,1,508,6
93.3,5.0,1239,0,6.833815889443315,1,3328,25
175.08,5.0,1035,0,0.13141953633544837,1,3328,25
178.56,3.6666666666666665,1301,43,7.4580586870366945,3,2917,18
1250.23,4.0,1279,11,7.786607527875316,5,812,8
309.24,2.0,1056,0,0.8213721020965523,2,2310,18
76.24,4.0,1241,0,6.899525657611039,1,3367,25
103.68,5.0,1420,0,12.780549908622353,1,2761,20
46.82,4.0,1174,0,4.698248423992279,1,1051,17
527.77,5.0,1471,0,14.456148996899321,1,3328,25
17.77,4.0,1119,0,2.891229799379864,1,649,25
286.23,3.0,1108,46,1.0185014065997249,2,3328,25
28.96,5.0,1301,0,8.870818702642765,1,3328,25
220.04,4.0,1301,0,8.870818702642765,1,3701,25
65.71,5.0,1183,0,4.993942380747038,1,3328,25
244.98,5.0,1100,0,2.266987001786484,1,3559,16
133.2,5.0,1285,0,8.34514055730097,1,508,6
33.51,5.0,1442,0,13.50335735846732,1,2405,10
101.01,1.0,1410,0,12.452001067783733,1,2160,25
96.65,3.0,1444,0,13.569067126635044,1,3348,13
304.98,2.5,1210,0,5.881024251011314,4,508,6
83.87,5.0,1254,0,7.326639150701246,1,2272,18
142.41,5.0,1070,0,1.2813404792706216,1,3529,22
411.24,4.0,1172,0,4.632538655824555,1,3477,25
1172.66,2.7777777777777777,1245,162,1.7084539723608287,9,2777,25
267.12,1.0,1131,0,3.2854884083862093,1,3328,25
91.85,5.0,1413,0,12.55056572003532,1,528,25
265.68,5.0,1196,0,5.421055873837245,1,2777,25
1150.54,5.0,1304,0,8.969383354894351,1,2826,12
48.69,2.0,1320,0,9.495061500236144,1,2917,18
72.14,1.0,1375,0,11.30208012484856,1,681,18
27.07,5.0,1300,0,8.837963818558903,1,1051,17
346.96,4.0,1106,0,2.464116306289657,1,562,23
71.53,4.0,1259,0,7.490913571120557,1,413,10
82.66,4.0,1376,0,11.33493500893242,1,1530,9
36.69,4.0,1078,0,1.5441795519415182,1,165,18
486.24,3.0,1046,0,0.49282326125793136,1,3328,25
84.91,5.0,1083,0,1.7084539723608287,1,3328,25
144.74,4.0,1386,0,11.663483849771042,1,2917,18
93.01,3.0,1203,0,5.65104006242428,1,3328,25
170.53,5.0,1127,0,3.1540688720507606,1,591,17
2028.75,5.0,1185,0,5.059652148914762,1,3328,25
36.78,4.0,1085,0,1.7741637405285529,1,284,25
63.72,1.0,1436,0,13.306228053964148,1,3328,25
560.24,4.0,1121,0,2.9569395675475882,1,135,25
138.06,3.0,1139,0,3.5483274810571057,1,3328,25
40.1,5.0,1391,0,11.827758270190353,1,2917,18
191.58,1.0,1167,0,4.468264235405244,1,2917,18
136.07,5.0,1283,0,8.279430789133247,1,413,10
63.6,5.0,1191,0,5.2567814534179345,1,2930,25
73.51,5.0,1325,0,9.659335920655455,1,2549,15
94.21,5.0,1319,0,9.462206616152283,1,508,6
34.0,3.0,1123,0,3.0226493357153124,1,3212,18
182.55,5.0,1314,0,9.297932195732972,1,398,25
74.88,5.0,1053,0,0.722807449844966,1,1248,23
73.34,5.0,1245,0,7.030945193946487,1,3328,25
63.66,4.0,1044,0,0.4271134930902072,1,3328,25
76.65,5.0,1180,0,4.895377728495451,1,1113,8
247.1,2.0,1342,0,10.21786895008111,1,2981,25
132.6,5.0,1440,0,13.437647590299596,1,379,4
127.15,4.0,1061,0,0.9856465225158627,1,3328,25
264.39,5.0,1148,0,3.8440214378118647,1,1051,17
699.83,3.6666666666666665,1336,0,10.020739645577939,3,3328,25
147.64,5.0,1415,0,12.616275488203042,1,2481,17
38.0,5.0,1479,0,14.718988069570218,1,2627,9
74.64,2.0,1122,0,2.9897944516314503,1,1374,10
190.64,3.5,1359,256,2.3655516540380708,2,3328,25
71.64,5.0,1090,0,1.9384381609478634,2,3328,25
132.13,5.0,1471,0,14.456148996899321,1,3128,25
46.72,4.0,1035,0,0.13141953633544837,1,345,18
128.0,5.0,1217,0,6.111008439598349,1,3328,25
82.02,5.0,1179,0,4.86252284441159,1,3328,25
103.15,5.0,1144,0,3.7126019014764164,1,3648,4
65.09,5.0,1089,0,1.9055832768640013,1,338,25
890.47,5.0,1299,0,8.80510893447504,3,1509,17
179.77,5.0,1103,0,2.3655516540380708,1,3328,25
128.02,4.0,1321,0,9.527916384320006,1,476,22
147.67,5.0,1251,0,7.2280744984496605,1,2855,15
262.14,5.0,1125,0,3.0883591038830365,1,51,25
408.56,5.0,1372,0,11.203515472596973,1,3328,25
62.59,5.0,1191,0,5.2567814534179345,1,1555,10
108.39,1.0,1040,0,0.29569395675475885,1,610,8
984.26,1.0,1472,0,14.489003880983182,1,1990,1
298.17,5.0,1156,0,4.106860510482761,1,1809,12
48.15,4.0,1163,0,4.336844699069796,1,1412,25
267.65999999999997,5.0,1237,154,1.7084539723608287,2,3328,25
53.05,5.0,1130,0,3.252633524302347,1,1264,5
218.72,3.0,1182,0,4.9610874966631755,1,789,15
315.84,5.0,1168,0,4.501119119489107,1,1694,7
74.94,5.0,1201,0,5.585330294256556,1,3328,25
189.33,1.0,1068,0,1.2156307111028974,1,961,10
86.83,5.0,1159,0,4.205425162734348,1,2540,4
282.3,1.0,1185,0,5.059652148914762,1,3328,25
268.98,1.0,1273,0,7.950881948294626,1,3004,4
99.7,1.0,1242,0,6.932380541694902,1,2834,8
223.12,5.0,1132,0,3.3183432924700713,1,1725,25
148.29,5.0,1291,171,2.924084683463726,3,3128,25
241.71,3.0,1168,0,4.501119119489107,1,2272,18
104.03,5.0,1222,0,6.27528286001766,1,2917,18
195.0,5.0,1191,0,5.2567814534179345,1,2272,18
174.75,5.0,1033,0,0.06570976816772418,1,3328,25
95.99,5.0,1118,0,2.858374915296002,1,2917,18
62.19,5.0,1244,0,6.998090309862626,1,1332,8
339.86,5.0,1380,0,11.46635454526787,1,3789,25
296.6,1.0,1051,0,0.6570976816772418,5,413,10
23.1,5.0,1164,0,4.3696995831536585,1,2272,18
77.57,5.0,1228,0,6.472412164520832,1,413,10
293.4,1.0,1342,0,10.21786895008111,1,2917,18
63.0,1.0,1171,0,4.599683771740692,1,1254,10
224.98,5.0,1158,0,4.172570278650485,2,3004,4
109.42,5.0,1256,0,7.39234891886897,1,2917,18
52.68,5.0,1255,0,7.359494034785109,1,3328,25
60.1,4.0,1168,0,4.501119119489107,1,2917,18
125.15,5.0,1121,0,2.9569395675475882,1,2761,20
63.54,4.0,1149,0,3.8768763218957267,1,3328,25
116.24,5.0,1168,0,4.501119119489107,1,2201,10
162.25,3.0,1164,0,4.3696995831536585,1,2917,18
64.1,5.0,1300,0,8.837963818558903,1,124,22
132.72,5.0,1412,0,12.517710835951457,1,2917,18
648.82,1.0,1257,0,7.425203802952833,1,820,4
70.04,4.0,1362,0,10.874966631758353,1,3527,25
74.16,4.0,1117,0,2.82552003121214,1,2917,18
793.09,1.0,1101,0,2.299841885870346,1,3328,25
384.58,1.0,1178,0,4.829667960327727,1,3328,25
21.68,5.0,1137,0,3.4826177128893816,1,2911,25
176.18,5.0,1374,0,11.269225240764698,1,1420,26
40.77,5.0,1355,0,10.644982443171317,1,3328,25
29.19,5.0,1114,0,2.7269553789605534,1,1670,25
138.28,5.0,1034,0,0.09856465225158627,1,2062,18
179.10000000000002,5.0,1106,56,0.6242427975933798,3,1410,25
124.31,5.0,1054,0,0.7556623339288281,1,2917,18
503.5399999999999,4.6,1371,191,4.895377728495451,10,3328,25
76.85,3.0,1180,0,4.895377728495451,1,3328,25
90.05,1.0,1086,0,1.8070186246124151,1,3173,25
145.56,4.0,1156,0,4.106860510482761,1,2333,10
200.09,1.0,1258,0,7.4580586870366945,1,649,25
45.09,5.0,1124,0,3.0555042197991744,1,400,25
100.75,5.0,1078,0,1.5441795519415182,1,3160,25
140.51,5.0,1432,0,13.1748085176287,1,808,25
90.18,5.0,1075,0,1.445614899689932,1,3788,25
130.26,4.0,1033,0,0.06570976816772418,1,1183,22
449.43,4.0,1109,0,2.562680958541243,1,3282,25
45.77,1.0,1289,0,8.47656009363642,1,3128,25
262.66999999999996,5.0,1370,0,11.13780570442925,2,970,11
196.64,2.5,1116,33,1.7084539723608287,2,2062,18
880.51,4.0,1231,0,6.5709768167724185,1,3173,25
139.03,5.0,1039,0,0.26283907267089673,1,188,8
105.56,3.0,1110,0,2.595535842625105,1,1755,4
575.56,1.0,1064,0,1.084211174767449,1,3004,4
36.69,5.0,1165,0,4.40255446723752,1,3232,18
101.93,1.0,1446,0,13.634776894802767,1,1733,15
928.68,4.5,1309,0,9.133657775313662,2,1837,14
163.32,4.5,1251,0,7.2280744984496605,2,1978,8
119.34,1.0,1110,0,2.595535842625105,1,2158,25
137.28,5.0,1376,0,11.33493500893242,1,2201,10
51.53,5.0,1107,0,2.496971190373519,1,508,6
144.78,4.0,1035,0,0.13141953633544837,1,3328,25
78.64,5.0,1166,0,4.435409351321383,1,1247,16
76.17,3.0,1092,0,2.0041479291155877,1,2740,22
122.78,5.0,1210,0,5.881024251011314,1,2917,18
125.53,4.0,1238,0,6.800961005359453,1,3561,18
50.51,5.0,1463,0,14.193309924228423,1,2780,10
34.69,5.0,1171,0,4.599683771740692,1,3328,25
38.62,3.0,1097,0,2.168422349534898,1,3328,25
473.82,4.8,1270,209,0.9856465225158627,5,3328,25
106.87,5.0,1143,0,3.6797470173925544,1,1761,17
1591.24,1.0,1304,0,8.969383354894351,1,1090,10
166.4,5.0,1320,0,9.495061500236144,1,3021,23
127.86,1.0,1176,0,4.763958192160003,1,3328,25
62.41,5.0,1178,0,4.829667960327727,1,3328,25
44.09,3.0,1096,0,2.135567465451036,1,3290,22
144.31,5.0,1033,0,0.06570976816772418,1,361,12
412.96,4.6,1083,14,1.2484855951867595,5,3701,25
37.13,3.0,1036,0,0.16427442041931045,1,3099,22
180.94,5.0,1053,0,0.722807449844966,1,1264,5
180.52,4.0,1143,0,3.6797470173925544,1,1942,10
214.0,5.0,1190,0,5.223926569334073,2,3328,25
219.83,4.0,1449,0,13.733341547054355,1,3328,25
55.69,5.0,1229,0,6.505267048604694,1,3004,4
116.1,5.0,1294,0,8.64083451405573,1,3309,7
320.8,2.5,1265,122,3.6797470173925544,2,1863,25
44.739999999999995,5.0,1483,0,14.850407605905666,1,148,13
99.22,5.0,1294,0,8.64083451405573,1,2105,10
73.34,4.0,1280,0,8.180866136881662,1,1004,25
72.56,5.0,1251,0,7.2280744984496605,1,508,6
598.96,5.0,1033,0,0.06570976816772418,1,374,18
77.57,4.0,1293,0,8.607979629971869,1,2315,18
